"key_ID","year","directorate_general_ID","directorate_general","directorate_general_code","member_state_ID","member_state","member_state_code","count_cases"
1173,2010,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",4
1174,2010,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
1175,2010,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",4
1176,2010,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",11
1177,2010,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",11
1178,2010,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",9
1179,2010,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",7
1180,2010,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0
1181,2010,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",6
1182,2010,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",2
1183,2010,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",5
1184,2010,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1185,2010,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",0
1186,2010,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",2
1187,2010,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",6
1188,2010,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",2
1189,2010,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",1
1190,2010,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
1191,2010,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",15
1192,2010,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1193,2010,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",3
1194,2010,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
1195,2010,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1196,2010,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",2
1197,2010,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",2
1198,2010,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1199,2010,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",0
1200,2010,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",1
1201,2010,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1202,2010,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
1203,2010,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",1
1204,2010,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1205,2010,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1206,2010,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
1207,2011,1,"Competition","COMP",1,"Belgium","BE",21
1208,2011,1,"Competition","COMP",2,"France","FR",26
1209,2011,1,"Competition","COMP",3,"Germany","DE",104
1210,2011,1,"Competition","COMP",4,"Italy","IT",113
1211,2011,1,"Competition","COMP",5,"Luxembourg","LU",2
1212,2011,1,"Competition","COMP",6,"Netherlands","NL",35
1213,2011,1,"Competition","COMP",7,"Denmark","DK",29
1214,2011,1,"Competition","COMP",8,"Ireland","IE",17
1215,2011,1,"Competition","COMP",9,"United Kingdom","UK",54
1216,2011,1,"Competition","COMP",10,"Greece","EL",37
1217,2011,1,"Competition","COMP",11,"Portugal","PT",10
1218,2011,1,"Competition","COMP",12,"Spain","ES",85
1219,2011,1,"Competition","COMP",13,"Austria","AT",36
1220,2011,1,"Competition","COMP",14,"Finland","FI",6
1221,2011,1,"Competition","COMP",15,"Sweden","SE",12
1222,2011,1,"Competition","COMP",16,"Cyprus","CY",6
1223,2011,1,"Competition","COMP",17,"Czech Republic","CZ",28
1224,2011,1,"Competition","COMP",18,"Estonia","EE",10
1225,2011,1,"Competition","COMP",19,"Hungary","HU",18
1226,2011,1,"Competition","COMP",20,"Latvia","LV",14
1227,2011,1,"Competition","COMP",21,"Lithuania","LT",10
1228,2011,1,"Competition","COMP",22,"Malta","MT",4
1229,2011,1,"Competition","COMP",23,"Poland","PL",55
1230,2011,1,"Competition","COMP",24,"Slovakia","SK",4
1231,2011,1,"Competition","COMP",25,"Slovenia","SI",8
1232,2011,1,"Competition","COMP",26,"Bulgaria","BG",10
1233,2011,1,"Competition","COMP",27,"Romania","RO",12
1234,2011,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",26
1235,2011,2,"Agriculture and Rural Development","AGRI",2,"France","FR",17
1236,2011,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",38
1237,2011,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",47
1238,2011,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",2
1239,2011,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",21
1240,2011,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",7
1241,2011,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",2
1242,2011,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",11
1243,2011,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",4
1244,2011,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",2
1245,2011,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",33
1246,2011,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1
1247,2011,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",5
1248,2011,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",5
1249,2011,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",11
1250,2011,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",10
1251,2011,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",3
1252,2011,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",13
1253,2011,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",4
1254,2011,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",3
1255,2011,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
1256,2011,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",5
1257,2011,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1
1258,2011,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",6
1259,2011,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",5
1260,2011,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",4
1261,2011,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0
1262,2011,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",7
1263,2011,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1
1264,2011,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",2
1265,2011,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1266,2011,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",5
1267,2011,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",2
1268,2011,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",1
1269,2011,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",0
1270,2011,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0
1271,2011,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",1
1272,2011,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",15
1273,2011,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1274,2011,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",1
1275,2011,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
1276,2011,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1277,2011,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",0
1278,2011,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",0
1279,2011,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1280,2011,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",1
1281,2011,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
1282,2011,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1283,2011,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
1284,2011,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
1285,2011,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1286,2011,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1287,2011,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
1288,2012,1,"Competition","COMP",1,"Belgium","BE",32
1289,2012,1,"Competition","COMP",2,"France","FR",24
1290,2012,1,"Competition","COMP",3,"Germany","DE",121
1291,2012,1,"Competition","COMP",4,"Italy","IT",93
1292,2012,1,"Competition","COMP",5,"Luxembourg","LU",4
1293,2012,1,"Competition","COMP",6,"Netherlands","NL",37
1294,2012,1,"Competition","COMP",7,"Denmark","DK",21
1295,2012,1,"Competition","COMP",8,"Ireland","IE",9
1296,2012,1,"Competition","COMP",9,"United Kingdom","UK",73
1297,2012,1,"Competition","COMP",10,"Greece","EL",52
1298,2012,1,"Competition","COMP",11,"Portugal","PT",13
1299,2012,1,"Competition","COMP",12,"Spain","ES",68
1300,2012,1,"Competition","COMP",13,"Austria","AT",19
1301,2012,1,"Competition","COMP",14,"Finland","FI",19
1302,2012,1,"Competition","COMP",15,"Sweden","SE",8
1303,2012,1,"Competition","COMP",16,"Cyprus","CY",14
1304,2012,1,"Competition","COMP",17,"Czech Republic","CZ",27
1305,2012,1,"Competition","COMP",18,"Estonia","EE",10
1306,2012,1,"Competition","COMP",19,"Hungary","HU",19
1307,2012,1,"Competition","COMP",20,"Latvia","LV",15
1308,2012,1,"Competition","COMP",21,"Lithuania","LT",17
1309,2012,1,"Competition","COMP",22,"Malta","MT",5
1310,2012,1,"Competition","COMP",23,"Poland","PL",58
1311,2012,1,"Competition","COMP",24,"Slovakia","SK",7
1312,2012,1,"Competition","COMP",25,"Slovenia","SI",12
1313,2012,1,"Competition","COMP",26,"Bulgaria","BG",4
1314,2012,1,"Competition","COMP",27,"Romania","RO",14
1315,2012,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",46
1316,2012,2,"Agriculture and Rural Development","AGRI",2,"France","FR",18
1317,2012,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",19
1318,2012,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",35
1319,2012,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",0
1320,2012,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",11
1321,2012,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",4
1322,2012,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",2
1323,2012,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",12
1324,2012,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",2
1325,2012,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",4
1326,2012,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",30
1327,2012,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",1
1328,2012,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",1
1329,2012,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",0
1330,2012,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",9
1331,2012,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",12
1332,2012,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1
1333,2012,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",4
1334,2012,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",6
1335,2012,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",2
1336,2012,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
1337,2012,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",2
1338,2012,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",9
1339,2012,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",6
1340,2012,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",10
1341,2012,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1
1342,2012,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0
1343,2012,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2
1344,2012,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",1
1345,2012,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",13
1346,2012,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1347,2012,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",2
1348,2012,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",0
1349,2012,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0
1350,2012,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1
1351,2012,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0
1352,2012,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
1353,2012,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",4
1354,2012,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1355,2012,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",0
1356,2012,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
1357,2012,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1358,2012,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",3
1359,2012,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",0
1360,2012,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1361,2012,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",1
1362,2012,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
1363,2012,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1364,2012,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
1365,2012,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
1366,2012,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1367,2012,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1368,2012,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
1369,2013,1,"Competition","COMP",1,"Belgium","BE",36
1370,2013,1,"Competition","COMP",2,"France","FR",56
1371,2013,1,"Competition","COMP",3,"Germany","DE",132
1372,2013,1,"Competition","COMP",4,"Italy","IT",109
1373,2013,1,"Competition","COMP",5,"Luxembourg","LU",6
1374,2013,1,"Competition","COMP",6,"Netherlands","NL",51
1375,2013,1,"Competition","COMP",7,"Denmark","DK",29
1376,2013,1,"Competition","COMP",8,"Ireland","IE",15
1377,2013,1,"Competition","COMP",9,"United Kingdom","UK",51
1378,2013,1,"Competition","COMP",10,"Greece","EL",37
1379,2013,1,"Competition","COMP",11,"Portugal","PT",15
1380,2013,1,"Competition","COMP",12,"Spain","ES",78
1381,2013,1,"Competition","COMP",13,"Austria","AT",33
1382,2013,1,"Competition","COMP",14,"Finland","FI",16
1383,2013,1,"Competition","COMP",15,"Sweden","SE",18
1384,2013,1,"Competition","COMP",16,"Cyprus","CY",6
1385,2013,1,"Competition","COMP",17,"Czech Republic","CZ",28
1386,2013,1,"Competition","COMP",18,"Estonia","EE",12
1387,2013,1,"Competition","COMP",19,"Hungary","HU",25
1388,2013,1,"Competition","COMP",20,"Latvia","LV",23
1389,2013,1,"Competition","COMP",21,"Lithuania","LT",12
1390,2013,1,"Competition","COMP",22,"Malta","MT",5
1391,2013,1,"Competition","COMP",23,"Poland","PL",46
1392,2013,1,"Competition","COMP",24,"Slovakia","SK",7
1393,2013,1,"Competition","COMP",25,"Slovenia","SI",17
1394,2013,1,"Competition","COMP",26,"Bulgaria","BG",9
1395,2013,1,"Competition","COMP",27,"Romania","RO",11
1396,2013,1,"Competition","COMP",28,"Croatia","HR",13
1397,2013,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",41
1398,2013,2,"Agriculture and Rural Development","AGRI",2,"France","FR",31
1399,2013,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",50
1400,2013,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",32
1401,2013,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",0
1402,2013,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",43
1403,2013,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",2
1404,2013,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",9
1405,2013,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",12
1406,2013,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",2
1407,2013,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",0
1408,2013,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",24
1409,2013,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",6
1410,2013,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",4
1411,2013,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",1
1412,2013,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",3
1413,2013,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",18
1414,2013,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",5
1415,2013,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",13
1416,2013,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",10
1417,2013,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",6
1418,2013,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
1419,2013,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",6
1420,2013,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",2
1421,2013,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",4
1422,2013,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",14
1423,2013,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",3
1424,2013,2,"Agriculture and Rural Development","AGRI",28,"Croatia","HR",0
1425,2013,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",0
1426,2013,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2
1427,2013,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",5
1428,2013,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",5
1429,2013,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1430,2013,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",2
1431,2013,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",1
1432,2013,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0
1433,2013,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",1
1434,2013,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0
1435,2013,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
1436,2013,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",2
1437,2013,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1438,2013,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",0
1439,2013,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
1440,2013,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1441,2013,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",3
1442,2013,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",2
1443,2013,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1444,2013,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",0
1445,2013,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
1446,2013,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1447,2013,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",1
1448,2013,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
1449,2013,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1450,2013,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1451,2013,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
1452,2013,3,"Maritime Affairs and Fisheries","MARE",28,"Croatia","HR",0
1453,2014,1,"Competition","COMP",1,"Belgium","BE",54
1454,2014,1,"Competition","COMP",2,"France","FR",51
1455,2014,1,"Competition","COMP",3,"Germany","DE",157
1456,2014,1,"Competition","COMP",4,"Italy","IT",119
1457,2014,1,"Competition","COMP",5,"Luxembourg","LU",7
1458,2014,1,"Competition","COMP",6,"Netherlands","NL",62
1459,2014,1,"Competition","COMP",7,"Denmark","DK",29
1460,2014,1,"Competition","COMP",8,"Ireland","IE",19
1461,2014,1,"Competition","COMP",9,"United Kingdom","UK",100
1462,2014,1,"Competition","COMP",10,"Greece","EL",39
1463,2014,1,"Competition","COMP",11,"Portugal","PT",17
1464,2014,1,"Competition","COMP",12,"Spain","ES",87
1465,2014,1,"Competition","COMP",13,"Austria","AT",52
1466,2014,1,"Competition","COMP",14,"Finland","FI",15
1467,2014,1,"Competition","COMP",15,"Sweden","SE",13
1468,2014,1,"Competition","COMP",16,"Cyprus","CY",4
1469,2014,1,"Competition","COMP",17,"Czech Republic","CZ",62
1470,2014,1,"Competition","COMP",18,"Estonia","EE",9
1471,2014,1,"Competition","COMP",19,"Hungary","HU",62
1472,2014,1,"Competition","COMP",20,"Latvia","LV",21
1473,2014,1,"Competition","COMP",21,"Lithuania","LT",11
1474,2014,1,"Competition","COMP",22,"Malta","MT",8
1475,2014,1,"Competition","COMP",23,"Poland","PL",36
1476,2014,1,"Competition","COMP",24,"Slovakia","SK",9
1477,2014,1,"Competition","COMP",25,"Slovenia","SI",11
1478,2014,1,"Competition","COMP",26,"Bulgaria","BG",4
1479,2014,1,"Competition","COMP",27,"Romania","RO",18
1480,2014,1,"Competition","COMP",28,"Croatia","HR",17
1481,2014,2,"Agriculture and Rural Development","AGRI",1,"Belgium","BE",85
1482,2014,2,"Agriculture and Rural Development","AGRI",2,"France","FR",18
1483,2014,2,"Agriculture and Rural Development","AGRI",3,"Germany","DE",51
1484,2014,2,"Agriculture and Rural Development","AGRI",4,"Italy","IT",64
1485,2014,2,"Agriculture and Rural Development","AGRI",5,"Luxembourg","LU",0
1486,2014,2,"Agriculture and Rural Development","AGRI",6,"Netherlands","NL",25
1487,2014,2,"Agriculture and Rural Development","AGRI",7,"Denmark","DK",6
1488,2014,2,"Agriculture and Rural Development","AGRI",8,"Ireland","IE",16
1489,2014,2,"Agriculture and Rural Development","AGRI",9,"United Kingdom","UK",48
1490,2014,2,"Agriculture and Rural Development","AGRI",10,"Greece","EL",2
1491,2014,2,"Agriculture and Rural Development","AGRI",11,"Portugal","PT",0
1492,2014,2,"Agriculture and Rural Development","AGRI",12,"Spain","ES",28
1493,2014,2,"Agriculture and Rural Development","AGRI",13,"Austria","AT",6
1494,2014,2,"Agriculture and Rural Development","AGRI",14,"Finland","FI",15
1495,2014,2,"Agriculture and Rural Development","AGRI",15,"Sweden","SE",5
1496,2014,2,"Agriculture and Rural Development","AGRI",16,"Cyprus","CY",1
1497,2014,2,"Agriculture and Rural Development","AGRI",17,"Czech Republic","CZ",25
1498,2014,2,"Agriculture and Rural Development","AGRI",18,"Estonia","EE",1
1499,2014,2,"Agriculture and Rural Development","AGRI",19,"Hungary","HU",9
1500,2014,2,"Agriculture and Rural Development","AGRI",20,"Latvia","LV",3
1501,2014,2,"Agriculture and Rural Development","AGRI",21,"Lithuania","LT",7
1502,2014,2,"Agriculture and Rural Development","AGRI",22,"Malta","MT",0
1503,2014,2,"Agriculture and Rural Development","AGRI",23,"Poland","PL",3
1504,2014,2,"Agriculture and Rural Development","AGRI",24,"Slovakia","SK",1
1505,2014,2,"Agriculture and Rural Development","AGRI",25,"Slovenia","SI",5
1506,2014,2,"Agriculture and Rural Development","AGRI",26,"Bulgaria","BG",10
1507,2014,2,"Agriculture and Rural Development","AGRI",27,"Romania","RO",1
1508,2014,2,"Agriculture and Rural Development","AGRI",28,"Croatia","HR",0
1509,2014,3,"Maritime Affairs and Fisheries","MARE",1,"Belgium","BE",2
1510,2014,3,"Maritime Affairs and Fisheries","MARE",2,"France","FR",2
1511,2014,3,"Maritime Affairs and Fisheries","MARE",3,"Germany","DE",2
1512,2014,3,"Maritime Affairs and Fisheries","MARE",4,"Italy","IT",4
1513,2014,3,"Maritime Affairs and Fisheries","MARE",5,"Luxembourg","LU",0
1514,2014,3,"Maritime Affairs and Fisheries","MARE",6,"Netherlands","NL",0
1515,2014,3,"Maritime Affairs and Fisheries","MARE",7,"Denmark","DK",0
1516,2014,3,"Maritime Affairs and Fisheries","MARE",8,"Ireland","IE",0
1517,2014,3,"Maritime Affairs and Fisheries","MARE",9,"United Kingdom","UK",0
1518,2014,3,"Maritime Affairs and Fisheries","MARE",10,"Greece","EL",0
1519,2014,3,"Maritime Affairs and Fisheries","MARE",11,"Portugal","PT",0
1520,2014,3,"Maritime Affairs and Fisheries","MARE",12,"Spain","ES",1
1521,2014,3,"Maritime Affairs and Fisheries","MARE",13,"Austria","AT",0
1522,2014,3,"Maritime Affairs and Fisheries","MARE",14,"Finland","FI",0
1523,2014,3,"Maritime Affairs and Fisheries","MARE",15,"Sweden","SE",0
1524,2014,3,"Maritime Affairs and Fisheries","MARE",16,"Cyprus","CY",0
1525,2014,3,"Maritime Affairs and Fisheries","MARE",17,"Czech Republic","CZ",1
1526,2014,3,"Maritime Affairs and Fisheries","MARE",18,"Estonia","EE",0
1527,2014,3,"Maritime Affairs and Fisheries","MARE",19,"Hungary","HU",0
1528,2014,3,"Maritime Affairs and Fisheries","MARE",20,"Latvia","LV",0
1529,2014,3,"Maritime Affairs and Fisheries","MARE",21,"Lithuania","LT",0
1530,2014,3,"Maritime Affairs and Fisheries","MARE",22,"Malta","MT",0
1531,2014,3,"Maritime Affairs and Fisheries","MARE",23,"Poland","PL",0
1532,2014,3,"Maritime Affairs and Fisheries","MARE",24,"Slovakia","SK",0
1533,2014,3,"Maritime Affairs and Fisheries","MARE",25,"Slovenia","SI",0
1534,2014,3,"Maritime Affairs and Fisheries","MARE",26,"Bulgaria","BG",0
1535,2014,3,"Maritime Affairs and Fisheries","MARE",27,"Romania","RO",0
1536,2014,3,"Maritime Affairs and Fisheries","MARE",28,"Croatia","HR",0
1537,2015,1,"Competition","COMP",1,"Belgium","BE",34
1538,2015,1,"Competition","COMP",2,"France","FR",65
1539,2015,1,"Competition","COMP",3,"Germany","DE",822
1540,2015,1,"Competition","COMP",4,"Italy","IT",187
1541,2015,1,"Competition","COMP",5,"Luxembourg","LU",4
1542,2015,1,"Competition","COMP",6,"Netherlands","NL",194
1543,2015,1,"Competition","COMP",7,"Denmark","DK",30
1544,2015,1,"Competition","COMP",8,"Ireland","IE",12
1545,2015,1,"Competition","COMP",9,"United Kingdom","UK",82
1546,2015,1,"Competition","COMP",10,"Greece","EL",15
1547,2015,1,"Competition","COMP",11,"Portugal","PT",34
1548,2015,1,"Competition","COMP",12,"Spain","ES",172
1549,2015,1,"Competition","COMP",13,"Austria","AT",90
1550,2015,1,"Competition","COMP",14,"Finland","FI",29
